dir_id|director_name|director_gender
49421|Sean Brosnan|2
49422|Luiso Berdejo|0
49423|Angela Spielsinger|0
49424|Stelios Kammitsis|0
49425|Dario Pleic|0
49426|Vamsy Krishna|0
49427|Paul Anthony Nelson|0
49428|Krishnareddy Gangadhasuu|0
49429|Amy Esacove|0
49430|Raul Campos|0
49431|Tomer Kantor|0
49432|Dileesh Pothan|2
49433|Jane Hui Wang|0
49434|Rodolphe Guenoden|0
49435|Brian Stockton|0
49436|Remington Smith|0
49437|Chung-Ho Hung|0
49438|Marcus Ligocki Junior|0
49439|Cecilia Mao|0
49440|Thorvaldur Gunnarsson|0
49441|Mads Dam Jakobsen|0
49442|Mads Weidner|0
49443|Martin Kollar|0
49444|Jules Herrmann|0
49445|Ali Abbasi|0
49446|Merlyn Ecer|0
49447|Luke Gilford|0
49448|Michael Ray Fox|0
49449|Cordero Roman|0
49450|Ashleigh Nichols|0
49451|Nino Basilia|0
49452|Hazem Khodeideh|0
49453|Sergey Taramaev|2
49454|Park Jin Suk|0
49455|Christopher Nupen|0
49456|Tiffany Heath|1
49457|Martha Aquije|0
49458|David Goldie|0
49459|Julien Nadiras|0
49460|Young Nam Kim|0
49461|Yuko Natori|0
49462|Maria Back|0
49463|Artyom Mikhalkov|0
49464|Masakazu Obara|0
49465|Piergiorgio Gay|2
49466|Wang Yichun|0
49467|Mark Risley|0
49468|Ong Kuo Sin|0
49469|Philip West|0
49470|Sidney M. Goldin|0
49471|Casey Puccini|0
49472|Julian Kovatchev|0
49473|Michele Quaglieri|0
49474|Storm Thorgerson|0
49475|Jan Spata|0
49476|Michael Husain|0
49477|Marc Kinderman|0
49478|Mark Sternkiker|0
49479|Thomas Dekker|2
49480|Avo Kaprealian|0
49481|Shin Hashimoto|0
49482|Hiroki Okamura|0
49483|Gonzalo Quintana|0
49484|Remi Frechette|0
49485|Mauricio Brunetti|0
49486|Priit Tender|2
49487|Moon In-soo|0
49488|Vanessa U. De Leon|0
49489|Erika Rogers|0
49490|Hilde Heier|0
49491|Hannah Hindi|0
49492|Matteo Ricchetti|2
49493|Stephen Medcalf|2
49494|Ron Jones|0
49495|Ben Ozeri|0
49496|Stefano Poda|2
49497|Andrea Dorigo|2
49498|Karl-Ernst Herrmann|2
49499|Giorgio Gallione|2
49500|Stephen Langridge|2
49501|Ruggero Cappuccio|2
49502|Tristan Versluis|0
49503|Assajan Sattakovit|0
49504|Angie Davis|0
49505|Aleksandr Iskin|0
49506|Jeremy Konner|0
49507|Maria Mouat|0
49508|Adrian Picardi|0
49509|Truls Krane Meby|0
49510|Aaron Read|0
49511|James Nutt|0
49512|Julian Rosefeldt|0
49513|Nobuhiro Aihara|0
49514|Andrus Tuisk|0
49515|Ingrid Kamerling|0
49516|Petr Kazda|0
49517|Janetta Ubbels|0
49518|Eline Schellekens|0
49519|Tetsuya Mariko|0
49520|Daniil Zinchenko|0
49521|Robin McKay|0
49522|Marco Boemi|0
49523|Gedeon Burkhard|0
49524|Emily Sandifer|1
49525|Rowan Deacon|0
49526|Fredrik Horn Akselsen|0
49527|Scott David Winn|0
49528|Kang Ui-Suk|0
49529|Dwayne King|0
49530|Kaho Yoshida|0
49531|Ed Palmos|0
49532|Lance Polland|0
49533|Yoshiyuki Kishi|0
49534|Moritz Siebert|0
49535|Letia Clouston|0
49536|Show Yanagisawa|0
49537|Joel Hewett|0
49538|Carol Moore|0
49539|Angie Wang|0
49540|Silver Yee|0
49541|Patrick Buchanan|0
49542|Bert & Bertie|0
49543|Orlando Bosch|0
49544|Emily Hughes|0
49545|Maura Corey|0
49546|Joseph Villapaz|0
49547|Robert G. Carlisle|0
49548|Patrick Louwerse|0
49549|gimhakmuk|0
49550|Gunther Collins|0
49551|Yoshio Sasaki|2
49552|Ben A. Williams|2
49553|Trevor  Bather|0
49554|Kate Grubb|0
49555|Jiu Jiu|0
49556|Cherry Arnold|0
49557|Dmitry Bertman|2
49558|Aleksandar Ivicic|0
49559|Dan Lewis|0
49560|Pier Luigi Samaritani|2
49561|Patricia Desmortiers|0
49562|Arturo Gama|2
49563|Amikam Kovner|0
49564|Arturo Moreno|0
49565|Emile Couzinet|0
49566|Ido Glass|0
49567|Katie Teague|0
49568|Jason Levangie|0
49569|Shah Kirshna|0
49570|Nick Havinga|0
49571|Don Bitters III|0
49572|Tzang Merwyn Tong|0
49573|Toni Servillo|2
49574|Eric Petey|0
49575|Tomonari Nishikawa|0
49576|Angel Delgado|0
49577|Yuichiro Iwaki|0
49578|Jakob Pitzer|2
49579|Jean-Louis Martinoty|2
49580|Irina Brook|1
49581|Ludwig Cremer|2
49582|Ulrik Gutt-Nielsen|0
49583|Lazicful|0
49584|Andrei Shulgach|0
49585|John Dew|2
49586|Jean-Francois Sivadier|2
49587|Robert Gummlich|2
49588|Ayelet Ofarim|0
49589|Adam Grimley|0
49590|Christina Raia|0
49591|Rich Mallery|0
49592|L.E. Salas|0
49593|Kamran|0
49594|Phil Davison|0
49595|Pini Eden|0
49596|Jean-Paul Paulin|0
49597|Harry Hope|0
49598|Jean Crepu|0
49599|Udi Aloni|0
49600|Reza Dormishian|0
49601|Carl Stanfill|0
49602|Laura Spini|0
49603|Marcelo Paez Cubells|0
49604|Angelo Poli|0
49605|Annekathrin Wetzel|0
49606|Aline Fischer|0
49607|Roxie Blum|0
49608|Pedro Serra|0
49609|Oded Kotler|0
49610|Chakme Rinpoche|0
49611|Domenico Montixi|2
49612|Jp Diaz|0
49613|Fijona Jonuzi|0
49614|Kevin Markwick|0
49615|Hideaki Oba|0
49616|Steve Desmond|0
49617|Vlado Skafar|0
49618|Pepa San Martin|0
49619|Rama Thiaw|0
49620|Renars Vimba|0
49621|Jefferson Dutton|0
49622|Theo Uittenbogaard|0
49623|Alessandro Pepe|0
49624|Goh Iromoto |0
49625|Xirzat Yahup|0
49626|Lindsay Dolan|0
49627|Han Changkeun|0
49628|James W. Hall|0
49629|Roger Lau Kwok-Fai|0
49630|Gitta Nickel|0
49631|Richard Cohn-Vossen|0
49632|Gerard Trembasiewicz|0
49633|Kurt Krigar|0
49634|Daniel Passaro|0
49635|Rex Fleming|0
49636|Kid Art|0
49637|Nikola Ljuca|0
49638|Timothy Morton|0
49639|Daichi Sugimoto|0
49640|Teena Webb|0
49641|Jack Penrod|0
49642|Sasha Gordon|0
49643|Sophie Schoukens|0
49644|Suheyla Schwenk|1
49645|Clive Maltby|0
49646|Derya Durmaz|1
49647|Serkan Ertekin|2
49648|Serpil Turhan|0
49649|Laban Pheidias|0
49650|Damien Gilbert|2
49651|Kent Martin|0
49652|Masahiro Sonoda|0
49653|Frank Pfeiffer|0
49654|Darran Scott|0
49655|Jason Klaus|0
49656|Sam Handel|0
49657|Michael May|0
49658|Benjamin Geffroy|0
49659|Christian Moles|0
49660|Tony Anthony|2
49661|Rajesh Bajaj|0
49662|Marco Brunelli|0
49663|Aleksandar Filipovich Cherepov|0
49664|Jesse De Greef|0
49665|Mark Evans|2
49666|Margaret Westcott|0
49667|Janko Ravnik|0
49668|Katarina Zrinka Matijevic|0
49669|Osmany Rodriguez|0
49670|Steve Greenwood|0
49671|Burnie Burns|2
49672|Bryan Binder|0
49673|Zeina Daccache|0
49674|Heidrik a Heygum|0
49675|Thommy Hutson|0
49676|Roman Atwood|2
49677|Alex Anwandter|0
49678|Tomoyuki Akashi|0
49679|Manu Gerosa|0
49680|Jay Lender|0
49681|Julia Pesce|0
49682|Obin Olson|0
49683|Klaus Handl|0
49684|Gerard Gil|0
49685|Matt Boatright-Simon|0
49686|Slobodan D. Pesic|0
49687|Sato Makoto|0
49688|Rhee Jinwoo|0
49689|Kim Yong-woon|2
49690|Steve Cox|0
49691|Pisut Mahaphan|0
49692|Rod Santiago|0
49693|Lena Hanno Clyne|0
49694|Anwar Mamon|0
49695|David Anthony Hall|0
49696|Peter von Puttkamer|0
49697|John Black|0
49698|Zoia Trofimova|0
49699|Phillip Koch|0
49700|Robin Piree|0
49701|Channon Scot|0
49702|Yoshiaki Bansho|0
49703|Yoichi Maeda|0
49704|Nathan Webster|0
49705|Carolyn Cavallero|0
49706|Judy Hoffman|0
49707|Frank Lama|0
49708|Chloe Leriche|0
49709|Dominik Hartl|0
49710|Rafael Ramos|0
49711|Ben Coonan|0
49712|Francois Ruffin|2
49713|Tuppence Stone|1
49714|Gennadi Voronin|0
49715|Laura Lee Bahr|0
49716|Tetsuya Endo|0
49717|Howard Walmsley|0
49718|Dagmar Wagner|0
49719|Becky Sayers|0
49720|Miguel Pessanha|0
49721|DA Palagtiw|0
49722|Franco G. Arce|0
49723|Jojo Nadela|0
49724|Hans-Jurgen Panitz|0
49725|Jill Urdaneta|0
49726|Johnny Mahinay|0
49727|Yang Li Chou|0
49728|Rudi Van den Bossche|2
49729|Igor Minaiev|2
49730|Jane Atkins|0
49731|Kristof Hoornaert|0
49732|Nicolas Daenens|0
49733|Faith Kohler|0
49734|Phontharis Chotkijsadarsopon|0
49735|David Michael Conley|0
49736|Hideji Matsuoi|0
49737|Max Grau|0
49738|Damon Runyan|2
49739|Gwen Jansen|0
49740|Bonnie Sherr Klein|0
49741|Paolo Testico|0
49742|Fabrice Poirier|0
49743|Valentin Kuik|0
49744|Cyril Gelblat|0
49745|Harry M. Popkin|0
49746|Jenna Hasse|0
49747|Dinos Mavroeidis|0
49748|Giles Badger|0
49749|Clay Eide|0
49750|Kim Jong-seong|2
49751|Tony DeGuide|0
49752|Michael Charron|0
49753|John D. Patterson|0
49754|Marsha Emerman|0
49755|Rachel Boyd|0
49756|Stephan Tempier|0
49757|Jim Tao|2
49758|Shintaro Kago|2
49759|Ivan Petukhov|0
49760|Henco J.|0
49761|Arthur Harari|0
49762|Emmanuel Giorgio Sandoval|0
49763|Eric J. Nelson|0
49764|Enver Puska|0
49765|Juan Reina|0
49766|Don Palathara|0
49767|Jun Aoki|0
49768|Ryugo Nakamura|0
49769|Mohammad Hadi Karimi|0
49770|Su Yueh-ho|0
49771|Teboho Edkins|0
49772|Haakon Mathisen|0
49773|Karun Komanuwong|0
49774|Peter Molloy|0
49775|Jutta Hercher|0
49776|Jefferson Stein|0
49777|Rachel Zen|0
49778|James Lipetzsky|0
49779|Mika Seike|0
49780|Takashi Ishida|0
49781|Norihito Iki|0
49782|Suwami Nogami|0
49783|Tetsuji Kurashige|0
49784|Naoyuki Tsuji|0
49785|Andrew Murray|0
49786|Geza Boszormenyi|0
49787|Anthony Dowell|0
49788|Harvey Lowry|2
49789|Phillip Escott|0
49790|Justin Edwards|2
49791|Juan Manuel Sepulveda|0
49792|Estela Gondrod|0
49793|Cia Hermosa-Jorge|0
49794|Kim Jin-yeol|0
49795|Fabio De Luigi|2
49796|Donald Kraemer|0
49797|J.P. Davidson|0
49798|Asim Raza|0
49799|Ghasem Jafari|0
49800|Mahshid Afsharzadeh|0
49801|Masoud Dehnamaki|0
49802|Kao Ch'ung Hsiao|0
49803|Marko Cvejic|0
49804|Oja Kodar|1
49805|Sunaj Raca|0
49806|Semir Lokmic|0
49807|Cho Jung-rae|2
49808|Fiona Cumming|0
49809|Sonia Kennebeck|0
49810|Gutierrez Mangansakan II|0
49811|Nobuo Adachi|0
49812|Tony Cokes|0
49813|Viktor Tikhomirov|0
49814|Heidi Greensmith|0
49815|Max Adams|0
49816|Tay Teck Lock|0
49817|Liu Wei-Bin|0
49818|Tony Navarro|0
49819|Patrick Sheard|0
49820|Manuela Martelli|0
49821|Gabriel Patricio Bertini|0
49822|Pang Chun Chan|0
49823|Maverick Moore|0
49824|Steven Gomez|0
49825|Caris Rianne|1
49826|Alen Pavsar|0
49827|Herbert Marshall|0
49828|Ren Lu|2
49829|Gary Mak Wing-Lun|0
49830|Mark Juhasz|0
49831|Kenjiro Morinaga|0
49832|Hans Domnick|0
49833|Ruth Taylor|0
49834|Nick Gorski|0
49835|Toby Fell-Holden|0
49836|Daniel Knudsen|0
49837|Maria Zmarz-Koczanowicz|0
49838|Jonathan Reiss|0
49839|Leslie Asako Gladsjo|0
49840|Dave Scardina|0
49841|Daniel Pace|0
49842|Yogesh Bharadwaj|0
49843|Art Davis|0
49844|Heinrich Sabl|0
49845|John Varley|0
49846|Oskar Jonasson|0
49847|Ben McPherson|0
49848|Jamie Marshall|0
49849|Ryan Schmitz|0
49850|Iraj Tahmasb|0
49851|Mostafa Kiayee|0
49852|Nusret Mamela|0
49853|Carlos Bouvier|0
49854|Behruz Afkhami|0
49855|Takeshi Maruyama|0
49856|Leon Corcos|2
49857|Dustin Loose|0
49858|Quang Huy|2
49859|P.W. Simon|0
49860|Ilker Catak|0
49861|Stefan Nadelman|0
49862|Maria Jose Cuevas|0
49863|Mark John Ostrowski|0
49864|Gerald McCullouch|2
49865|Dennis Cooper|0
49866|Ferdinando Maria Poggioli|0
49867|Richard L'Estrange|0
49868|Michael Dwyer|0
49869|Massimo Spano|0
49870|Sahin Altug|0
49871|Chen Zhiyue|0
49872|Ros Ereira|0
49873|Charles Ludlam|0
49874|Man Ray|0
49875|Philippe Mory|0
49876|Gregorio Casal|2
49877|Norihiro Takenaga|0
49878|Jed Tuminaro|0
49879|Kevin Burke|0
49880|Nick Rasmussen|0
49881|Yoshikuni Matsunaga|0
49882|Ethan Dawes|2
49883|Julia Pott|1
49884|Michael Sewnarain|0
49885|Stuart Pound|0
49886|Steven Subotnick|0
49887|Chris Ware|0
49888|Sander Joon|0
49889|Desmond Faison|0
49890|Mark Maine|0
49891|Guisela Moro|1
49892|Jakob Lewis Barnes|0
49893|Max De Bowen|0
49894|D.C. Hamilton|2
49895|Hisonni Johnson|0
49896|Eric Troop|0
49897|Michael Haertlein|0
49898|Rob Hawk|0
49899|Michael Ekbladh|2
49900|Jonathan Hua Lang Lim|2
49901|Hugo Stiglitz|2
49902|Jerome Boulbes|0
49903|Yulia Solntseva|0
49904|Hyojung Kim|0
49905|Olli Dittrich|0
49906|Nguyen-Anh Nguyen|0
49907|Robert O'Twomney|0
49908|Alexei Karaev|0
49909|Kristaq Dhamo|0
49910|Halil Budakova|0
49911|Dan Laera|0
49912|Mikhailo Donets|0
49913|Stephen Abbott|0
49914|Justin Zimmerman|0
49915|BJ Golnick|0
49916|Ilango Ramanathan|0
49917|Evy Barry|0
49918|Mona Abdollahshahi|0
49919|Phil Smith|0
49920|Fritz Bornemann|0
49921|Mario Piacenza|0
49922|Rayda Jacobs|0
49923|Jules Engel|0
49924|Dave Everett|0
49925|Ting Leung|2
49926|Andrej Landin|0
49927|Denys Colomb de Daunant|0
49928|Irina Evteeva|0
49929|Zahari Paunov|0
49930|Ivan Maksimovic|0
49931|Vlasta Pospisilova|0
49932|Melanie Delloye|0
49933|Jennifer Senko|0
49934|Felipe Rodriguez|0
49935|Keinosuke Tsuchiya|0
49936|Jan Gassmann|0
49937|Sorahiko Nukatani|0
49938|Lita Stantic|1
49939|Rob Schwebber|0
49940|James Francis Bell|0
49941|Brooks Hunter|2
49942|Grant McLean|0
49943|Nestor Paternostro|0
49944|Hamish Miller|0
49945|Robert Schwartzman|2
49946|Jeff Grace|2
49947|Gemma Ferrate|0
49948|Logan Sandler|0
49949|Goran Kapetanovic|0
49950|Ingrid Jungermann|1
49951|Jenny Gage|0
49952|Ryan A. Levin|0
49953|Lovisa Siren|0
49954|Leon Prochnik|0
49955|Witold Giersz|0
49956|Gail Levin|1
49957|Brett Story|0
49958|Rick Hancox|0
49959|Mario C. Lugones|0
49960|Benthe Forrer|0
49961|Shoichi Shimazu|0
49962|Jeremy Solterbeck|0
49963|In-gyu Choe|2
49964|Robert A. Duncan|0
49965|Adam Coplan|0
49966|Rich Arons|0
49967|Todd S. Yellin|0
49968|Jean Georgescu|0
49969|Frank A. Gardso|0
49970|Lukas Hassel|0
49971|David Grant|0
49972|Rick Harper|0
49973|Gianni Carella|0
49974|Nate Milton|0
49975|Enrico Castiglione|0
49976|Nat Ross|0
49977|Earl Haley|0
49978|Alicia Slimmer|0
49979|Michael Wenning|2
49980|William English|0
49981|Jeremiah Stein|0
49982|Russell Calabrese|2
49983|Brian Golden Davis|0
49984|Sharon Linezo Hong|0
49985|Louis Waddell|0
49986|Bill Osco|0
49987|Johannes Andersson|0
49988|Phan Gia Nhat Linh|2
49989|Ararat Mashanov|0
49990|Rajan Sithara|0
49991|Gordian Maugg|0
49992|Hamidreza Ghotbi|0
49993|Aidin Eftekhari|0
49994|David E. Munz-Maire|0
49995|Erez Pery|0
49996|Arash Moayerian|0
49997|Shawn Bu|2
49998|Debra Chasnoff|0
49999|Christopher LaMarca|0
50000|Marshall Fine|0
50001|Mark Alan Miller|0
50002|Michael Ramsauer|0
50003|Regina King|1
50004|Zachary Lapierre|0
50005|Paula Schargorodsky|0
50006|Jimbo Stephens|0
50007|Claire Lewis|0
50008|Edson Oda|0
50009|Jerome Cohen-Olivar|0
50010|Isabel Prahl|0
50011|Pham Van Dong|0
50012|Dinh Tuan Vu|0
50013|Roberto Nascimento|0
50014|Wayne Lin|0
50015|Juliana Vicente|0
50016|Ahn Seul-Gi|0
50017|David Harrisson|0
50018|Miguel Angelo Pate|0
50019|Michael David Lynch|2
50020|Johanna Hagstrom|0
50021|David R. Christensen|0
50022|Ariel Belinco|0
50023|Huu-Tuan Nguyen|0
50024|Ludvig Gur|0
50025|Lee Sun|0
50026|Jose Luis Solis Olivares|0
50027|Dimitris Nikolaidis|0
50028|Ben Davis|0
50029|Suvi West|1
50030|Bernardo Loyola|0
50031|Shahab Mihandoust|0
50032|Mustafa Ugur Yagcioglu|0
50033|Jord den Hollander|0
50034|Akira Miwa|2
50035|Ravikanth Perepu|0
50036|Johan Hagelback|0
50037|Dan Taberski|0
50038|Andrzej Klimowski|0
50039|V.Azhagappan|0
50040|Kai Barry|0
50041|Jaime Rodriguez|0
50042|Doosun Shin|0
50043|Ludovit Filan|0
50044|Radford Crawley|0
50045|Grant Crabtree|0
50046|Ali Janab|0
50047|Alexandra Czok|0
50048|Ivan Maksimov|2
50049|Juliet Asante|0
50050|Chen Chieh-yao|0
50051|Javi Salvago|0
50052|Defne Deliormanli|0
50053|Gippy Grewal|2
50054|Rajiv Dhingra|0
50055|Brandon Kramer|0
50056|Xiao Zheng|0
50057|Shepard Traube|0
50058|Julian Beltran|0
50059|H.D. Motyl|0
50060|Raghed Charabaty|0
50061|Remi Chapotot|0
50062|Pauline Pinson|0
50063|Jay Giannone|2
50064|Mike Raine|0
50065|Churni Ganguly|0
50066|Lakis Mihailidis|2
50067|Tzanis Aliferis|0
50068|Shinji Murayama|0
50069|Jorg Andre|0
50070|Herve Freiburger|0
50071|Ali Atshani|0
50072|Natalya Gugueva|0
50073|Meg Pinsonneault|1
50074|Allan Zion|0
50075|Andreas Maus|0
50076|Michal Kollar|0
50077|Gabriel Guimaraes|0
50078|Noah Hussin|0
50079|David Stott|0
50080|Michael Borowiec|0
50081|Chris Scheuerman|0
50082|George D'Amato|0
50083|Ryan Sage|0
50084|Francisco Joaquin Paparella|0
50085|Seb McKinnon|0
50086|Brandon Christensen|0
50087|Jonathan Button|0
50088|Luzie Loose|0
50089|Jesse Burtner|0
50090|Tom Paton|0
50091|Matt Wilde|0
50092|Erin Vassilopoulos|0
50093|Anne Brouillet|0
50094|Anario Mamedov|2
50095|Remi Brachet|0
50096|Philipp Klinger|0
50097|William Laboury|0
50098|Sascha Vredenburg|0
50099|Sandra Wollner|0
50100|Suzanne Van Boxsom|0
50101|Mike Gaboff|2
50102|Clyde E. Elliott|0
50103|Natalie Labarre|0
50104|Nils Bergendal|0
50105|Michael Buster|2
50106|Sandi Mance|0
50107|Su Yang|0
50108|Sam Wrench|0
50109|Pari Mathur|0
50110|Laurence Cote|0
50111|Khadija Ben-Fradj|0
50112|Kranti Kanade|0
50113|Christelle Lheureux|0
50114|Rajan Kumar Patel|0
50115|Maria Camargo|0
50116|Dan Sachar|0
50117|Eric Pumphrey|0
50118|Yao Ramesar|0
50119|Jeong Dahee|0
50120|Boyko Kanev|0
50121|Gosta Roosling|0
50122|Momir Milosevic|0
50123|Shinyoung Kim|0
50124|Gitta Gsell|0
50125|Variety Moszynski|0
50126|Padmakumar Vaikom|0
50127|K Sreekuttan|0
50128|Hadi Mohammadian|0
50129|Kieran Hickey|0
50130|Phoebe Boswell|0
50131|Patrick Hafner|0
50132|Sarah Van Den Boom|0
50133|Sathish Mannarkad|0
50134|Dinesh Babu|0
50135|Alexandre Marinho|0
50136|Baiju Kottarakkara|2
50137|Jennifer Read|0
50138|Hakan Engstrom|0
50139|Alexandra Dahlstrom|0
50140|Joe Lonie|0
50141|Anton Groves|0
50142|Alvin Chung|0
50143|Ramin Matin|0
50144|Steve Onderick|0
50145|Marc Leroux|0
50146|Baldassarre Negroni|0
50147|Imam Hasanov|0
50148|Ella Arkhangelskaya|0
50149|Zhang Jiabei|0
50150|Fred Waller|0
50151|Vladi Antonevicz|0
50152|Josh Folan|2
50153|Shu Tong Wong|0
50154|Rafael Filipelli|0
50155|Jim Lindsay|0
50156|Jane Gull|0
50157|Orlando Arriagada|0
50158|Tsai Tsung-lung|0
50159|Lam Gam-Fung|0
50160|Eman Pradipta|0
50161|Theresa Strozyk|0
50162|Jun Muto|0
50163|Rudi Soedjarwo|0
50164|Jan Jaap Kuiper|0
50165|Dunja Jocic|0
50166|Claire Doyon|0
50167|Henri-Francois Imbert|0
50168|Stefan Brann|0
50169|Yang Li-kuo|0
50170|Hugh Croise|0
50171|Peter Barsocchini|2
50172|Terry Lee Coker|0
50173|Luis Reyes|0
50174|Jeff Hale|2
50175|Yang Fan|0
50176|Michael Becker|0
50177|Patrick Muhlberger|0
50178|Lee Min-hwan|0
50179|Goo Mo|2
50180|Danielle K L Anathema|0
50181|Dedy Mercy|0
50182|Alex Simmons|0
50183|Ross Venokur|0
50184|Ricardo Curtis|0
50185|Andrija Djokic|0
50186|Cristian Cancho|0
50187|Angelique Kourounis|0
50188|Apostolos Karakasis|0
50189|George E. Middleton|0
50190|Hristos Kyriakopoulos|0
50191|Matsuo Ohno|0
50192|Luis A. Maisonet|0
50193|Matthias Kutschmann|0
50194|Rados Bajic|0
50195|Fu Wei-te|0
50196|Ag Rojas|0
50197|Odile Etaix|0
50198|Miriam Bliese|0
50199|Lyubomir Sharlandzhiev|2
50200|Kuang Shen|0
50201|Marc-Gilbert Sauvajon|0
50202|Michael Mando|2
50203|Bruno Moll|0
50204|Boris Svetozarov|0
50205|Mikael Bundsen|0
50206|Rodrigo Gasparini|0
50207|Richard Harlan|0
50208|Frank P. Donovan|0
50209|Tony Yacenda|0
50210|Sergey Ashkenazi|2
50211|Mohammad Shirvani|0
50212|Rambod Javan|2
50213|Ken Kauffman|0
50214|Leonidas Vardaros|0
50215|Ossi Skurnik|0
50216|Tripp Rhame|0
50217|Alexandra Lemay|0
50218|Artur Ribeiro|0
50219|Aaron Leong|0
50220|Motoharu Jonouchi|0
50221|Kyle McDonnell|0
50222|Dexter Hemedez|0
50223|Alexander Jaschick|0
50224|Carla Baful|0
50225|Ice Idanan|0
50226|Frank David Fabros|0
50227|Marlies van der Wel|0
50228|Gus Chambers|0
50229|Nadine Heinze|0
50230|Valerie Faris|1
50231|Kaspar Schiltknecht|0
50232|Alain Bidard|0
50233|Maximiliano Schonfeld|0
50234|Laura Casabe|0
50235|Yves Eudes|0
50236|Burton George|0
50237|Charles Barker|0
50238|Jacques Siron|0
50239|David Palomares|0
50240|Greg Morgan|0
50241|Ron de Moraes|0
50242|Miyako Nishio|0
50243|Masahisa Sadanaga|0
50244|Ingo Zeidler|0
50245|Tilman Konig|0
50246|Manuel Calvo|0
50247|Jaime Villa|0
50248|Jonathan Gales|0
50249|Antony Crofts|0
50250|Amie Siegel|1
50251|Diane Chartrand|0
50252|Ronny Trocker|0
50253|Timothy Plain|0
50254|Taz Goldstein|0
50255|Hugo Chesnard|0
50256|Raymond Handaya|0
50257|Jake Sleet|0
50258|Chan Yau-San|0
50259|Tooru Dobashi|0
50260|Francoise Ebrard|0
50261|Charlie Palmer|0
50262|Ansar Kalabhavan|0
50263|Julian Vogel|0
50264|Francois Merlin|0
50265|Libero Luxardo|0
50266|Roma Roth|0
50267|Vladimir Momcilovic|0
50268|Marco Colli|0
50269|Andre Engel|0
50270|San Shwe Maung|0
50271|Amy Hesketh|0
50272|Acha Septriasa|1
50273|Vladimir Martynov|0
50274|Samuel Brownfield|2
50275|Yanagihara Ryouhei|0
50276|Shimamura Tatsuo|0
50277|Shinichi Suzuki|0
50278|Manabe Hiroshi|0
50279|Seiichi Hayashi|0
50280|Tsukioka Sadao|0
50281|Ian Vernon|0
50282|Yair Qedar|0
50283|Kostas Strantzalis|0
50284|Radu Ghelbereu|0
50285|Savel Stiopul|0
50286|Aka Hansen|0
50287|Jouni West|0
50288|Rosie Reed Hillman|0
50289|Elle-Maija Tailfeathers|0
50290|Sue Dunham|0
50291|Lauri Harju|0
50292|Hanna Hovitie|0
50293|Patrick Bosse|0
50294|Kalle Hamm|0
50295|Anael Ruth Resnick|0
50296|Andre Catoto Dias|0
50297|Ave Taavet|0
50298|Shunsaku Hayashi|0
50299|Floor van der Meulen|0
50300|Vijay Anand Sriram|0
50301|Tim Savage|0
50302|Jun Li|0
50303|Ricky Mastro|0
50304|Jorge Feliu|0
50305|Daniil Piispanen|2
50306|Tadahito Mochinaga|0
50307|Ryuuichi Yokoyama|0
50308|Hidehiko Okuda|0
50309|Masao Kumakawa|0
50310|Hakusan Kimura|0
50311|Michael Q. Ceballos|0
50312|Shoji Maruyama|0
50313|Ari Matikainen|0
50314|Linda Hamback|0
50315|Vitor Silva|0
50316|Joao Paulo Ferreira|0
50317|Nat Crosby|0
50318|Ngo Manh Lan|0
50319|Ruan Magan|0
50320|Rachyd Kusolkulsiri|0
50321|Nirav Barot|0
50322|Jasper Ramon Tulabot|0
50323|John Rhys "Bob" Guarina|0
50324|Rae Red|0
50325|Carl Adrian Chavez|0
50326|Jaime P. Habac Jr.|0
50327|Kheaven Lewandowski|0
50328|Ayla Gottschlich|0
50329|Lucas Qiao|0
50330|Ryan Richmond|0
50331|Andy irvine|0
50332|Luk Van|1
50333|Mario Rico|0
50334|Gahite Fofana|0
50335|Daniel Abma|0
50336|Sophie Perrier|0
50337|Peter Volkart|0
50338|Joshua Giuliano|0
50339|Frederic Siegel|0
50340|Allan Kenward|0
50341|Christopher Mason|0
50342|Cheska Salangsang|0
50343|David Formentin|0
50344|Femke van Velzen|1
50345|Nils Cowan|0
50346|Kenneth Mandrilla|0
50347|Allison Barretto|0
50348|Racquel Zaballero-Sanchez|0
50349|Daniel Brian Sulicipan|0
50350|Miller Ursolino|0
50351|Michael Edward Staley|2
50352|Gregori J. Martin|0
50353|Marie Madinier|0
50354|Patricia Sims|0
50355|Lee Dong-ha|2
50356|Marta Minorowicz|0
50357|Arch Heath|0
50358|Callum Knox|0
50359|Kostas Kazakos|0
50360|Alden Peters|0
50361|Iakovos Kabanellis|0
50362|Tomas Vorel|0
50363|Lisa Fassler|0
50364|Petru Popescu|0
50365|Nicolas Jenkins|0
50366|Lance Larson|0
50367|Panpan Zhang|0
50368|Angie Ruiz|0
50369|Subrata Sen|0
50370|Mehdi Rahmani|0
50371|Howard Allen|0
50372|Tanja Jorgensen|0
50373|Kris Genijn|0
50374|Steven Lang|0
50375|Pat Rocco|0
50376|Hannah Gautrey|0
50377|Balan Evans|0
50378|Hannah Ford|0
50379|Florence Kennard|0
50380|Guy Charnaux|0
50381|Joel Petrie|0
50382|Nicolas Bianco-Levrin|0
50383|Brian James Fozkos|0
50384|Aaron Goodmiller|0
50385|Joseph Itaya|0
50386|Bob Mizer|0
50387|Josh Vietze|0
50388|Andy Billman|0
50389|Brian Duchscherer|0
50390|Charles Moore|0
50391|Kristin Ellingson|0
50392|Jonathan Keijser|0
50393|Inbal Breda|0
